251001045,4.88998463,0.392217758,0.563296546,0.000153599,0.051335866,0.93807088,4.999922497,,5.532855563
251021045,4.960738279,0.404168253,0.545255045,0.000104682,0.048524538,0.938359095,4.999795262,,
251041045,4.890898711,0.393210076,0.542739514,0.000115408,0.047960879,0.937596364,4.999931579,,
251061045,5.876155043,0.486310489,0.429519881,7.71E-06,0.035222863,0.93371472,4.999684662,,
251081045,4.557881939,0.401296507,0.543828678,0.000203722,0.043095326,0.936101758,4.817852633,,
252001045,5.684933993,0.446164283,0.575633368,8.95E-06,0.035759954,0.935508067,4.999998993,,
252021045,5.262097424,0.425823329,0.558829949,3.83E-05,0.041715207,0.937044623,4.999426892,,
252041045,5.137890874,0.410036838,0.529639286,5.49E-05,0.043130974,0.938623605,4.999997472,,
252061045,5.776559757,0.476483404,0.366922844,8.80E-06,0.036892567,0.933592472,4.999682455,,
252081045,4.576193255,0.396513526,0.537510084,0.000339078,0.045125561,0.937631744,4.667664842,,
253001045,6.119853817,0.479501723,0.582075966,3.82E-06,0.032967152,0.935264747,4.999999348,,
253021045,5.134849079,0.415346486,0.533642556,6.51E-05,0.045251888,0.937780818,4.999857708,,
253041045,5.13116387,0.419239635,0.500311297,5.46E-05,0.041933473,0.938396369,4.99980077,,
253061045,5.807702906,0.482422983,0.180836311,6.46E-06,0.035087002,0.931906329,4.993336542,,
253081045,4.534869541,0.382919243,0.602628407,0.002031974,0.067209678,0.942778768,3.427122348,,
254001045,6.099044036,0.478702878,0.57411503,3.68E-06,0.032634596,0.935113448,4.999999554,,
254021045,5.125438985,0.418611376,0.555836396,6.80E-05,0.044812997,0.937829264,4.998896645,,
254041045,4.878695754,0.402874606,0.551793602,0.000117983,0.048607881,0.937115573,4.999690408,,
254061045,5.765394584,0.475554382,0.34429571,8.68E-06,0.036060551,0.932577308,4.998830281,,
254081045,4.525998271,0.37997585,0.582396746,0.002020401,0.066568041,0.943418503,3.480992172,,
255001045,5.472206473,0.414805188,0.68847091,0.023440037,0.201313072,0.94660587,1.929270716,,
255021045,5.273581252,0.420446695,0.690316643,0.03425431,0.234858532,0.947304239,1.73850904,,
255041045,5.26167483,0.422034699,0.68381679,0.039723302,0.242184178,0.949027915,1.500168695,,
255061045,5.77697798,0.416870236,0.70332497,0.000187456,0.051981923,0.932794279,3.282426271,,
255081045,5.574716834,0.427415334,0.583941028,0.000428681,0.052370719,0.937849906,4.403341354,,
221001045,5.158601131,0.358104662,0.35904814,0.005477877,0.11183893,0.937191181,2.361756693,,
221021045,5.308108408,0.380233522,0.377249729,0.011043806,0.13420185,0.941306988,1.845534957,,
221041045,5.32690813,0.376662063,0.397941016,0.012032238,0.138428133,0.939966162,1.541504076,,
221061045,4.704968439,0.345768919,0.544039722,0.000119088,0.045011355,0.939289214,4.817946191,,
221081045,4.965992741,0.377183506,0.56929896,0.002011343,0.077079357,0.940112257,3.477736399,,
222001045,5.148903048,0.356096351,0.359228997,0.005342383,0.110125124,0.936976576,2.407227102,,
222021045,5.297457499,0.360095843,0.421465922,0.010823393,0.134851492,0.939834876,1.722422486,,
222041045,5.147189643,0.364242002,0.381570825,0.006044318,0.111996001,0.936591783,2.463848179,,
222061045,4.767365304,0.343315471,0.601566086,0.000472769,0.060857251,0.934922898,4.532587084,,
222081045,5.06306109,0.377421553,0.570655203,0.002705573,0.082280402,0.937604888,3.118815024,,
223001045,5.143587596,0.358305016,0.356742403,0.005192336,0.109947453,0.935504365,2.454214801,,
223021045,5.305176889,0.379940671,0.382412052,0.010926854,0.132965803,0.940615281,1.814015581,,
223041045,5.331483381,0.353534523,0.454984319,0.012395601,0.136749071,0.939852385,1.942053245,,
223061045,4.782379047,0.345277749,0.659712612,0.000300585,0.054886188,0.935724998,4.403932055,,
223081045,5.181758499,0.38641087,0.577527631,0.003063727,0.087282285,0.934103764,2.887068273,,
224001045,5.100818477,0.353844167,0.361328927,0.004675677,0.108866525,0.93415328,2.508738496,,
224021045,5.301083657,0.375074483,0.388554259,0.011037133,0.134083364,0.940603586,1.774025862,,
224041045,5.128488381,0.360307497,0.384024537,0.0052183,0.109035038,0.935674448,2.389813112,,
224061045,4.769731686,0.341448453,0.561116701,0.000971361,0.071591148,0.935944875,4.317757935,,
224081045,5.054341276,0.359349567,0.612654379,0.001617437,0.072708009,0.932967833,3.85606628,,
225001045,5.894304805,0.398524751,0.703462156,0.031063135,0.189986215,0.946248984,2.939461793,,
225021045,5.716331379,0.397938209,0.645338775,0.025064631,0.18246789,0.947138859,3.204943956,,
225041045,5.794482652,0.39482648,0.687471212,0.030576331,0.185014308,0.947925002,2.943882486,,
225061045,5.032292205,0.341745908,0.553358182,0.000680414,0.06505148,0.931923683,4.661154051,,
225081045,5.556345521,0.387535246,0.606244899,0.006456761,0.112862538,0.947029362,3.330821382,,
231001045,5.713884785,0.383487462,0.413578512,0.010213274,0.109872673,0.94504438,2.061984554,,
231021045,5.906762536,0.394366643,0.434739716,0.016960912,0.132067762,0.944198546,1.731128024,,
231041045,5.711747193,0.379814557,0.458174217,0.009939143,0.110117234,0.941061251,2.047699739,,
231061045,5.116236748,0.368404137,0.66090484,0.001939226,0.064740186,0.938669109,2.984466384,,
231081045,5.444570548,0.388740041,0.718904883,0.004950177,0.081791727,0.942631788,2.680022814,,
