251001044,5.145243895,0.407141655,0.594860178,0.000251171,0.052428366,0.938161512,4.970590592,,6.116727372
251021044,5.189337411,0.417252624,0.594116457,0.000214338,0.051765643,0.938835391,4.983319413,,
251041044,5.126348747,0.405800372,0.585839742,0.000188051,0.049556638,0.937715593,4.962699555,,
251061044,5.995462775,0.491248158,0.454435943,3.76E-05,0.038087503,0.933918983,4.994675778,,
251081044,4.986150074,0.426069081,0.615100363,0.002692968,0.073094467,0.9396989,3.961119154,,
252001044,5.830058337,0.443090571,0.559730059,8.99E-05,0.046883958,0.935902819,4.99999434,,
252021044,5.444710992,0.440453915,0.610430688,0.00018013,0.052114316,0.937708529,4.990421009,,
252041044,5.320903309,0.420420034,0.589867297,0.000153909,0.049603357,0.937513763,4.999391848,,
252061044,5.905889427,0.484464601,0.393539169,4.68E-05,0.041292134,0.934339667,4.993027455,,
252081044,5.072500748,0.424313438,0.661082014,0.003924459,0.080050144,0.940508501,3.756646224,,
253001044,6.22179817,0.473132233,0.578318018,2.27E-05,0.039776793,0.935371823,4.999998947,,
253021044,5.330836302,0.426266782,0.599531813,0.000203126,0.052467662,0.93821052,4.992637294,,
253041044,5.324764633,0.426787271,0.574349569,0.000155899,0.048042516,0.938388276,4.994652967,,
253061044,5.938133419,0.487663272,0.26590863,4.83E-05,0.040704734,0.933002325,4.951929026,,
253081044,5.301463833,0.436112602,0.683628342,0.006356093,0.088978673,0.944418447,2.572709367,,
254001044,6.205301271,0.474145773,0.576271082,2.63E-05,0.040110489,0.93511651,4.999998715,,
254021044,5.324844922,0.432683572,0.624820246,0.000201812,0.051067639,0.938308691,4.976465459,,
254041044,5.117702398,0.411334289,0.595673013,0.000201572,0.049766204,0.937731092,4.974284405,,
254061044,5.897572777,0.482526345,0.411387221,5.44E-05,0.040965293,0.933368345,4.976531555,,
254081044,5.293838802,0.433874348,0.678796306,0.006075421,0.086217586,0.941979259,2.684721955,,
255001044,6.025011523,0.472336293,0.654289058,0.047507827,0.257317714,0.948524088,1.733535651,,
255021044,5.770645718,0.471229334,0.659194375,0.063500519,0.294048504,0.947549512,1.595317844,,
255041044,5.765004051,0.473727923,0.6543435,0.070803836,0.298683686,0.945788349,1.39707742,,
255061044,6.339312177,0.431710936,0.778701235,0.001741351,0.082090234,0.933529172,3.019900433,,
255081044,6.277287447,0.448573963,0.601643171,0.002541454,0.081099577,0.938922851,3.655673782,,
221001044,6.061124301,0.435330178,0.385518204,0.01982599,0.16104089,0.943439633,1.935818433,,
221021044,6.237620582,0.460737492,0.410976074,0.038258975,0.199513486,0.945575465,1.692104265,,
221041044,6.250119426,0.451935136,0.429343638,0.039747789,0.202740254,0.945044121,1.427326517,,
221061044,5.440619714,0.369966549,0.614455907,0.002878133,0.091493095,0.929567082,4.155217244,,
221081044,5.811301184,0.449993418,0.619003354,0.005952178,0.106276071,0.94041906,2.835553534,,
222001044,6.045201788,0.431199195,0.382888916,0.019483723,0.158665297,0.942768176,1.976061216,,
222021044,6.228358791,0.429918098,0.448334,0.037654001,0.199725646,0.945025022,1.599975694,,
222041044,6.048910958,0.439669725,0.409631952,0.022002158,0.164035965,0.945103904,2.055832807,,
222061044,5.624957791,0.376005325,0.63736617,0.005330371,0.106367494,0.934018775,3.912264411,,
222081044,5.905054704,0.448939055,0.613089837,0.007376305,0.111738404,0.941295765,2.481778759,,
223001044,6.039994962,0.433271848,0.383965352,0.018825677,0.157608696,0.943034003,2.017525413,,
223021044,6.232817005,0.457462016,0.415237273,0.037601606,0.197738873,0.944677175,1.646101667,,
223041044,6.250069157,0.419364509,0.480560926,0.039694027,0.200415553,0.9449285,1.742310612,,
223061044,5.581801422,0.374449717,0.670084485,0.004706542,0.103561216,0.928384045,3.616026441,,
223081044,6.001175629,0.457087286,0.611626573,0.00788191,0.116196646,0.940364683,2.373545113,,
224001044,5.990916231,0.428144275,0.38269744,0.016396868,0.153171724,0.942188663,1.95111048,,
224021044,6.23117647,0.451902264,0.420453201,0.037945784,0.199344703,0.944759701,1.638026675,,
224041044,6.032253761,0.437259306,0.416659261,0.019753583,0.159600566,0.943583668,2.006626237,,
224061044,5.671925442,0.380553121,0.620449862,0.007079824,0.114378859,0.935269506,3.649386285,,
224081044,5.86348228,0.417715069,0.627602336,0.004741204,0.1003551,0.932643841,2.959710702,,
225001044,6.809235004,0.465847142,0.757428634,0.06181262,0.260519407,0.947689405,2.661548562,,
225021044,6.67521453,0.46570454,0.718901402,0.058954989,0.251719768,0.948097351,2.859037502,,
225041044,6.71370487,0.465541812,0.729590823,0.066325246,0.256080345,0.948001339,2.604824551,,
225061044,6.018833746,0.37886062,0.727692325,0.01353624,0.132893013,0.937235606,4.255489881,,
225081044,6.4729036,0.457316984,0.664824696,0.013322869,0.14649941,0.949449635,3.005859221,,
231001044,6.826553268,0.457655139,0.426014173,0.034481245,0.168491345,0.94712914,1.768847062,,
231021044,7.060848552,0.47517822,0.456445547,0.053202213,0.202792855,0.947526156,1.594416173,,
231041044,6.834571614,0.455177301,0.467434616,0.035161251,0.172305627,0.942908439,1.797028117,,
231061044,6.181425622,0.418878467,0.679152602,0.014590591,0.120294802,0.940666686,2.410853388,,
231081044,6.4411656,0.468295846,0.722790559,0.013607054,0.121435222,0.949267169,2.227637418,,
232001044,6.829278755,0.451443587,0.434267472,0.03413892,0.168211516,0.949498959,1.586414104,,
232021044,6.89781733,0.465422084,0.469982412,0.041637723,0.184905918,0.945191254,1.458840006,,
