451001051,22.91077973,0.682910283,0.977016782,0.514138905,0.621245284,0.965529501,4.49458895,,22.10996237,0.650527725,0.968253761,0.495430632,0.606368086,0.965553603,4.60168625
451021051,22.58525677,0.684053176,0.973853025,0.531546706,0.636971384,0.967278713,4.528641159,,,,,,,,
451041051,22.34229366,0.678251321,0.969878138,0.527426824,0.628876777,0.967402227,4.539188178,,,,,,,,
451061051,22.26280192,0.679497495,0.974681224,0.527676687,0.632642905,0.966416694,4.521054525,,,,,,,,
451081051,23.85255893,0.705626625,0.966821883,0.535559427,0.634975576,0.966824704,4.534444491,,,,,,,,
452001051,23.10294687,0.688697897,0.972472906,0.520746474,0.629266274,0.967123492,4.536313312,,,,,,,,
452021051,22.63314407,0.685076094,0.972590654,0.531145567,0.636228598,0.966742775,4.523726332,,,,,,,,
452041051,22.38347384,0.679322746,0.974141544,0.522558676,0.624246625,0.965621013,4.512287643,,,,,,,,
452061051,22.19681027,0.677909929,0.9786395,0.529456684,0.621318689,0.967063929,4.499401905,,,,,,,,
452081051,24.02558547,0.706734556,0.965603506,0.538699455,0.651443016,0.968236253,4.529915305,,,,,,,,
453001051,23.08759435,0.689301428,0.974853767,0.517868078,0.625755731,0.967319615,4.526214672,,,,,,,,
453021051,22.68185857,0.687230644,0.970517612,0.529982546,0.6392222,0.967329084,4.539183505,,,,,,,,
453041051,22.05832929,0.679346252,0.975422124,0.525044656,0.626276707,0.964824821,4.523469034,,,,,,,,
453061051,22.49494478,0.685113151,0.975433787,0.531454039,0.629496072,0.965746943,4.513596079,,,,,,,,
453081051,23.81953811,0.701993013,0.969426517,0.540184116,0.645902963,0.967409332,4.534886661,,,,,,,,
454001051,23.08918313,0.689396971,0.975557059,0.516692106,0.627599652,0.966638447,4.523407928,,,,,,,,
454021051,22.63885875,0.685305419,0.971694493,0.529870521,0.636643933,0.967451534,4.522417426,,,,,,,,
454041051,22.29812331,0.679772009,0.967707941,0.515979134,0.621036754,0.966305058,4.503236819,,,,,,,,
454061051,22.45032239,0.682666015,0.971280776,0.522378904,0.623969281,0.966130185,4.533398695,,,,,,,,
454081051,23.61301676,0.698683649,0.970199643,0.538835346,0.643209359,0.967905997,4.501705761,,,,,,,,
455001051,21.16019449,0.662269715,0.953503905,0.448782063,0.588058794,0.966741393,4.44143177,,,,,,,,
455021051,20.97977395,0.630434989,0.949782743,0.44226119,0.584638445,0.966447447,4.463607291,,,,,,,,
455041051,21.07695216,0.625085477,0.938101925,0.436035502,0.577189141,0.965686103,4.4588733,,,,,,,,
