10112030003,14.4269458656977,0.908265676444781,0.957405508506039,0.304148040593657,0.435116414761164,0.95943355319041,4.99580129658903
10112030007,14.7899474068042,0.874482577886151,0.949392964506814,0.361459837044449,0.443325867227525,0.957707577150082,4.99412980203088
10112030011,14.0396014539688,0.899896104656476,0.990737473136951,0.354679475663624,0.428819386699232,0.952804134392858,4.99665981251014
10112030015,14.6308886982965,0.857820832305884,0.979109501435101,0.278022300733043,0.45047622965331,0.952986660762006,4.99702859745099
10112030019,15.643494704411,0.87189882269303,0.904327994082219,0.222493635671075,0.410733557630848,0.952979456973624,4.99689655801682
10112030023,16.2510624739469,0.867293889326806,0.892320911047017,0.228649044723132,0.448826124720734,0.957167307428436,4.99245549024781
10112030027,16.302491450471,0.864768679976642,0.916831594379192,0.261442510524555,0.447986974954095,0.955382675686043,4.99568928891078
10112030031,15.9672016268458,0.859227350324684,0.909334285834326,0.253907120004355,0.428242706797286,0.954704677908696,4.99683687961654
10112030035,15.8532139859225,0.872533910052691,0.925577995270059,0.237933528320396,0.418846044765813,0.955533531793032,4.99681327221299
10112030039,15.9793588104131,0.867742117835672,0.905778611272176,0.250002053925047,0.430040698996034,0.956089334997761,4.9935648245735
10112030043,16.0184431821561,0.871578832194763,0.916399049221322,0.240161383951055,0.434460222358805,0.952367619281369,4.99528912073459
10112030047,16.0624207381171,0.877173932393738,0.916447065556947,0.259962693510521,0.430651559693018,0.954797591729673,4.9884982138156
10112030051,15.8095248425566,0.882797831602407,0.925079225777351,0.258741742384632,0.424028079167986,0.952778145870673,4.99648601690483
10112030055,16.1256175978484,0.859576388872325,0.91331234343139,0.220525257636638,0.418063566723653,0.954540181746458,4.99615179658447
10112030059,15.8156577736462,0.865337178528777,0.943921813600978,0.224890044308177,0.406240984846845,0.953114968370281,4.99602893165235
10112030063,15.9075254530686,0.877657191359489,0.942016014741104,0.255436513689452,0.433316382773363,0.954587141978155,4.99807427044437
10112030067,15.5823346358617,0.860604498311808,0.939659278059046,0.270318591736932,0.427216474833974,0.954662109037977,4.9980590906885
